"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","Locality.Name","Health.District","Death.Count","VDH_death_rate","State","County_Name","Population_2020","RUCC_2023","Description"
2019,51,51019,"Bedford County, Virginia",1.2,14.6,21.9,36.5,0.198845613852634,0.305880737409454,0.315270935960591,0.392205934930282,0.293651775770325,0.227375634828367,0.295481511738733,0.204800417427602,0.30952380952381,0.482558139534884,0.0889692074190312,0.0868693809769226,0.107639851416533,0.104148407829389,0.0662295959325662,0.0947344935296743,0.0472158905893846,0.0790952333050713,0.174482627681792,0,0.259453781512605,29.2,1.2,10.2,9.8,1.9,57.9,20.3,10,3.4,61.1,24.4,2.9,1,51.2,48.8,0,1.2,0.1,6.9,89.4,2.9,96,36743,33678,82748,1367,2417,2227,9414,3319,2094,368,2334,4582,903,5192,2392,377,15.6,9.1,23,14.8,37.5,0,2.1,40.7,57.2,62565,3.7,6.5,6,25.5,9,5.7,1,6.3,12.4,2.4,14,6.5,1,0.0141089194716955,0.000641314521440704,29,55,0.000372,0.000706,65172,3.4,42,18,17,13,15,13,11,77974,"Bedford County","Central Virginia",8,10.1,"VA","Bedford County","79,462",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2019,51,51021,"Bland County, Virginia",0.2,20.2,24.5,44.7,0.0953984287317621,0.1621014818141,0.129533678756477,0.1548463356974,0.156696664902065,0.121001390820584,0.146091413925673,0.0486725663716814,NA,0.6,0.102919708029197,0.0984222389181067,0.110058309037901,0.178151260504202,0.0131578947368421,0.0664495114006515,0.0742092457420925,0.104328523862375,0,NA,0,14.2,3.8,12.7,11,0.8,61.1,14.3,12,4.4,49.7,30.2,3.1,0,44.7,55.3,0,0.2,0,3.8,95,0.3,99.6,3325,22522,61815,164,157,79,523,106,62,15,203,308,114,495,60,19,22.2,4.6,26.6,21.5,25.1,0,2.4,55.6,42,5354,7.1,6.8,3.4,22.7,4.6,2.7,0.7,8.8,13.4,4.9,21.5,2.6,0.8,0.0157766990291262,NA,2,NA,0.000315,NA,45564,3.4,33,19,25,12,15,17,9,6350,"Bland County","Mount Rogers",1,15.9,"VA","Bland County","6,270",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51023,"Botetourt County, Virginia",0.7,13.5,20.8,34.3,0.194805988389856,0.299752534525425,0.304562268803946,0.361193148257531,0.278544423440454,0.244453574363188,0.2865864144454,0.18159509202454,0,0.408536585365854,0.0645455097455826,0.0570426195426195,0.0792028939518944,0.0248104755341144,0.0355937404111691,0.0763937369103421,0.0336676217765043,0.0651613734458545,0.0828905419766206,0.12,0.031390134529148,28.3,1.1,9.8,9.2,1.8,59.4,19.8,8.5,3.9,62,24.4,2.7,0.6,51,49,0,0.7,0.1,3,94.2,2.3,97,14884,35893,88162,688,823,1011,3558,1803,1034,252,1214,2010,484,1926,1023,257,16,10.7,21.9,14.5,36.9,0.1,1.9,40,58.1,26838,4.3,5.1,6.3,22.1,11.2,6.4,1.6,7.5,12.5,3,12,6.4,1.6,0.0149391962631876,0.000684545381332045,13,18,0.000392,0.000542,70388,3.3,40,18,10,11,14,8,10,33192,"Botetourt County","Alleghany",7,20.9,"VA","Botetourt County","33,596",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2019,51,51025,"Brunswick County, Virginia",0.5,19.8,33.6,53.4,0.0819857514418184,0.163523100882506,0.123008849557522,0.131857555341675,0.101439645625692,0.191193511008111,0.19528805448187,0.0796473628210974,NA,0.0909090909090909,0.204062853907135,0.29042904290429,0.391226096737908,0.311611374407583,0.328800988875155,0.304400484457004,0.171017101710171,0.10886116960959,0.272288510524199,NA,0.828125,13.6,4.4,14.5,14.6,4.5,33.5,32.9,12.8,2.6,34.5,45.6,7.6,1.7,45.9,54.1,0,0.5,0,54.5,42,1.7,97.2,8231,21732,54587,722,339,235,1484,263,133,127,667,857,87,510,379,222,24.3,12.5,20.1,22,21,0,4.5,52.7,42.8,13763,12,5.6,3.9,24.6,4.4,2.2,2.1,11.1,14.2,1.4,8.5,6.3,3.7,0.0161051766639277,NA,4,5,0.000246,0.000308,42569,3.9,29,14,35,21,19,30,17,16244,"Brunswick County","Southside",5,30.8,"VA","Brunswick County","15,849",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51027,"Buchanan County, Virginia",1,20.6,31.4,52,0.0655229056397153,0.146911925934949,0.15751503006012,0.157038242473556,0.094199673638926,0.109231098736346,0.109631602308034,0.182336182336182,0,0.873239436619718,0.283594275285755,0.28196199383146,0.297548687142719,0.367445963828849,0.244854202401372,0.276197836166924,0.167409057164068,0.284095407759303,0.848837209302326,0.1,0,11.8,3.2,14.3,13,4.1,48.1,20.4,12.5,4.9,48.9,30.4,4.3,1.4,50,50,0,1,0.2,2.7,94.9,1.8,97.9,11579,19496,45295,414,355,280,1475,375,302,92,343,1046,129,347,476,771,16.4,17.3,21.7,15.5,29.2,0,2.7,62.4,34.9,17858,6.5,5.5,4.4,23,5.9,4.7,1.4,5.4,16.3,2,5.4,7.4,12,0.0199499687304565,0.00131332082551595,6,6,0.000279,0.000271,32993,4,32,15,40,20,20,40,15,21514,"Buchanan County","Cumberland Plateau",6,28.6,"VA","Buchanan County","20,355",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2019,51,51029,"Buckingham County, Virginia",0.2,24.4,27.7,52.1,0.0554309516180711,0.190092989985694,0.110229276895944,0.0980211688909342,0.132349969690847,0.141291108404385,0.148962916404777,0.0808308873334839,0.0941176470588235,0.571428571428571,0.15751211631664,0.182869054386962,0.253269478725364,0.208892617449664,0.30928626247122,0.156158118262006,0.146702557200538,0.131707317073171,0.203231292517007,0.833333333333333,0,12.5,4.5,10.6,14,3.1,46.1,26.2,15.4,4.5,40.3,35.3,4.9,0.7,43.8,56.2,0,0.2,0.7,34.5,61.6,1.4,97.9,7444,20605,56906,692,414,328,1955,437,172,40,354,913,141,430,575,241,18.5,14.2,16.9,23.8,26.6,0,3.5,49.6,46.9,13928,10.3,6.2,4.9,29.2,6.5,2.6,0.6,5.3,13.6,2.1,6.4,8.6,3.6,0.014021225501588,0.000852118676892091,7,4,0.00041,0.000235,41763,3.7,52,16,23,18,20,23,15,17065,"Buckingham County","Piedmont",1,5.8,"VA","Buckingham County","16,824",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51031,"Campbell County, Virginia",0.9,16.8,27.3,44.1,0.147317584515743,0.240437682967798,0.28399078216077,0.282268370607029,0.215027925704637,0.16393745952447,0.238005701461758,0.16,0,0.107142857142857,0.109729481889042,0.106879827555236,0.148902756540067,0.148136089858375,0.100247289328514,0.0877233341001457,0.095816212177811,0.0896170193626734,0.195583179053161,0.0566037735849057,0.312621359223301,22.5,2.5,12.9,12.4,2,48.9,23.8,10,4.3,55.7,27.5,4.5,1,52,48,0,0.9,0.2,14,81.5,2.4,97.1,25872,27739,64810,866,1586,1724,7210,2202,1146,339,978,3490,441,3865,2089,493,15.8,11.4,23.1,16.9,32.8,0,2.2,39.7,58,44193,3.3,6,6.5,27.3,8.3,4.3,1.3,3.7,13.2,1.7,14.6,7.9,1.9,0.0144992863045601,0.000475796959907846,6,12,0.000109,0.000218,50849,3.8,44,17,23,16,16,16,12,55010,"Campbell County","Central Virginia",4,7.3,"VA","Campbell County","55,696",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2019,51,51033,"Caroline County, Virginia",0.9,17.8,27.1,44.9,0.105085419149781,0.228037728869983,0.229148375768218,0.242603550295858,0.186898818945574,0.162996501337724,0.231947321692809,0.11499915067097,0.151515151515152,0.502762430939227,0.088011706342125,0.11404273877017,0.136276391554703,0.087018544935806,0.131768953068592,0.108573436401968,0.0580645161290323,0.063999562769853,0.118657298985168,0.695652173913043,0,19.9,2,15.2,9.4,2.5,47.5,25.4,12.8,3,47,35.1,4.8,2,50.5,49.5,0,0.9,0.3,27,65.2,3.7,94.7,12268,31568,82521,1259,806,969,2788,1248,1002,159,1008,2214,444,652,1113,172,13.3,12.3,25,17.5,31.9,7.9,2.2,32.5,57.4,21488,9.1,5.8,7,20.2,9,7.2,1.1,7.3,16,3.2,4.7,8,1.2,0.0137512732660432,0.000879711084359663,8,5,0.000263,0.000166,62207,3.6,23,17,33,16,17,15,14,30461,"Caroline County","Rappahannock",4,13,"VA","Caroline County","30,887",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51035,"Carroll County, Virginia",0.1,19.4,29.3,48.7,0.101639562783258,0.159883720930233,0.195028680688337,0.196597353497164,0.130193592211027,0.134536736708504,0.151164386695338,0,0.197368421052632,0.235294117647059,0.146083011713725,0.1445102443673,0.151255865304996,0.15061238000662,0.135254988913525,0.131316564695219,0.0875643855776306,0.135386968917321,0.570731707317073,0.723684210526316,0.764705882352941,15,2.7,12.7,13.5,3.1,52.5,18.1,11.8,4.9,55.1,25.5,3,0.7,50.6,49.4,0,0.1,0.3,0.7,97.4,2,97.5,16749,25449,58974,450,648,911,3163,680,184,187,757,1965,220,2144,1209,479,19.2,15.5,21.8,16.9,26.6,0.1,1.5,45.8,52.6,24157,3.5,5,7,24.3,5.2,1.4,1.4,5.8,15.1,1.7,16.5,9.3,3.7,0.0169055331233083,0.000709943648222922,11,29,0.00037,0.000982,42262,3.9,28,16,32,17,17,23,10,29708,"Carroll County","Mount Rogers",8,26.9,"VA","Carroll County","29,155",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2019,51,51036,"Charles City County, Virginia",1,17.8,27.6,45.4,0.0854227405247813,0.17875920084122,0.133627019089574,0.195488721804511,0.161806981519507,0.112038140643623,0.196538936959209,0.0975219824140687,0.0949720670391061,0.523809523809524,0.131586483390607,0.227350427350427,0.287769784172662,0.301507537688442,0.166666666666667,0.215250198570294,0.218503937007874,0.135143979057592,0.129144300599937,0.0775862068965517,0.194029850746269,14.7,1.8,9.5,14.4,3.7,45.5,26.9,12,4,47.3,34.9,2.2,0.6,52,48,0,1,6.6,45.4,43.7,1.9,97.2,3359,35304,83035,295,182,348,460,370,157,38,265,389,84,457,234,80,20,13,20.8,19.6,26.5,0.4,1.7,42.6,55.4,5906,8.8,5.4,10.4,13.7,11,4.7,1.1,7.9,11.6,2.5,13.6,7,2.4,0.0180722891566265,NA,1,1,0.000143,0.000141,54504,3.8,50,14,20,19,18,18,13,7004,"Charles City","Chickahominy",3,43.1,"VA","Charles City County","6,773",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51037,"Charlotte County, Virginia",0.4,21.1,31.4,52.5,0.0593992575092811,0.130324660373014,0.152678571428571,0.12785016286645,0.1012402653591,0.0907365223993926,0.125293132328308,0.0634187316253675,0,0.307692307692308,0.237098550970257,0.276717138468291,0.332683982683983,0.264044943820225,0.327050997782705,0.237080867850099,0.254414125200642,0.233385410407403,0.253634395298484,0,0,10.9,2.6,12.5,13.6,5.3,41.5,27,14.7,3.8,43.4,35.6,4.9,1.4,51.6,48.4,0,0.4,0,28,69.9,0.8,99,6345,22018,54952,459,242,157,1369,343,172,28,347,680,68,550,375,258,16.9,11.4,18.9,25.9,26.9,0,3.3,44.2,52.4,9368,9.1,4.8,3.1,27.1,6.8,3.4,0.6,6.9,13.5,1.3,10.9,7.4,5.1,0.0197345236696817,NA,1,6,8.3e-05,0.000495,40864,4.1,28,14,33,21,20,26,17,12119,"Charlotte County","Piedmont",4,33.7,"VA","Charlotte County","11,529",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51041,"Chesterfield County, Virginia",3.6,12.3,22.1,34.4,0.260681825044539,0.410148198238567,0.377087549065022,0.436241028643292,0.426571573905303,0.356612304214436,0.431534248261431,0.32160350088325,0.291540785498489,0.56838905775076,0.0679388255952013,0.0838933077345036,0.107905070855387,0.122114455459719,0.0775955934157433,0.0682889465001178,0.0538740678709574,0.0561946092912604,0.0907505044587646,0.0440744368266405,0.0727438619774386,40.5,1.8,12.3,7.4,2.4,50.5,27.4,7.8,2.7,55.7,31.9,6,1.6,52.8,47.2,0.1,3.5,0.3,23.1,67.2,8.6,89.7,130707,37658,101518,12321,8870,14651,41223,20295,16050,2709,9615,19983,4163,12847,12736,485,11,8,22.8,14.8,43.3,0.4,3.3,31.5,64.7,260405,7,5,8.3,23.4,11.5,9.1,1.5,5.5,11.4,2.4,7.3,7.2,0.3,0.011196804732739,0.000643398480911119,526,304,0.001531,0.000897,80573,3.4,36,17,14,14,13,9,12,343599,"Chesterfield County","Chesterfield",88,24.9,"VA","Chesterfield County","364,548",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51043,"Clarke County, Virginia",0.7,13.6,26.1,39.7,0.201748395028002,0.34901222953904,0.256851996867659,0.389515593895156,0.353403141361257,0.266555183946488,0.326399831915117,0.278260869565217,NA,0.148936170212766,0.0761851015801354,0.0635066728025771,0.102115915363385,0.0331588132635253,0.061074319352465,0.0957058017359525,0.0247831474597274,0.0642309497731185,0.0795454545454545,NA,0.326732673267327,32.2,0.9,10.8,12.6,2.7,54.9,19,10,2.7,56.8,29.6,4.1,0.9,50.5,49.5,0,0.7,0,5.4,89.8,3.5,95.4,6345,41332,105454,560,339,702,1687,980,314,179,178,711,175,388,827,153,10.3,13.1,17.5,17,42.1,0,2.8,36.3,60.8,11443,7.8,4.7,9.8,23.5,13.6,4.4,2.5,2.5,9.9,2.4,5.4,11.5,2.1,0.0155183696363466,NA,9,7,0.00062,0.000487,76359,3.6,14,17,11,14,15,8,18,14508,"Clarke County","Lord Fairfax",5,34.2,"VA","Clarke County","14,783",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51045,"Craig County, Virginia",0,17.4,22.5,39.9,0.148023549201009,0.266140956136028,0.296703296703297,0.339578454332553,0.158066623122142,0.265625,0.236981934112646,NA,NA,NA,0.0885355319984295,0.0815286624203822,0.0967862481315396,0.0865384615384615,0.159250585480094,0.0548661005878511,0.0679012345679012,0.0896442059232757,NA,NA,NA,23.6,1.7,13.2,8.2,1.1,52.3,25.2,13.3,2.4,58.6,24.2,3.5,0,53.8,46.2,0,0,0,0.1,98.6,0.2,99.8,2909,30103,65971,209,49,163,517,188,258,25,169,168,68,305,191,105,17.1,12.8,23.6,17.3,29.2,0,1.1,41.9,57,4155,8.7,2,6.7,21.4,7.8,10.7,1,7,7,2.8,12.6,7.9,4.3,0.0157826649417853,NA,NA,1,NA,0.000194,50210,3.8,83,16,25,15,17,19,6,5062,"Craig County","Alleghany",0,0,"VA","Craig County","4,892",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2019,51,51047,"Culpeper County, Virginia",1.8,14.3,20.7,35,0.15846930390891,0.277526919069121,0.227726178190574,0.240225890529974,0.253705318221447,0.301322818621216,0.288301353562398,0.123734533183352,0.417721518987342,0.24777183600713,0.0779149686758713,0.0822300754259191,0.113892490276254,0.108652792990142,0.0899696048632219,0.0951509606587374,0.09375,0.0698719983074156,0.106398591135897,0.124324324324324,0.0436241610738255,25.7,2.6,10,7.2,3.5,52,27.3,8.9,2.8,53.3,32.4,3.3,1.4,50.1,49.9,0.1,1.7,0.4,14.5,75.7,8.8,89.9,18729,32028,93110,1380,1533,2194,5501,3096,1049,440,1043,2882,603,1984,2209,653,13,12.3,21.7,18,35,0.1,3.3,35.2,61.4,38411,5.6,6.2,8.9,22.4,12.6,4.3,1.8,4.2,11.7,2.5,8.1,9,2.7,0.0125952374258484,0.000843431077623773,72,21,0.001404,0.000419,69318,3.5,26,17,23,16,17,13,16,51282,"Culpeper County","Rappahannock/Rapidan",12,22.8,"VA","Culpeper County","52,552",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51049,"Cumberland County, Virginia",1.2,20.7,21.4,42.1,0.0823189601815556,0.17865870214499,0.224434389140272,0.264761904761905,0.120400142908181,0.0901906090190609,0.148745910577972,0.143540669856459,0,0.401785714285714,0.178274694840496,0.232370905052748,0.255530346001134,0.317523056653491,0.123456790123457,0.136842105263158,0.267806267806268,0.135525260625501,0.205591544493692,0,0,14.9,4,8.4,10,3,50,28.7,12.2,4.5,49.8,29.5,4.1,0.3,52.3,47.7,0,1.2,0.1,30.1,63.5,1,98,4723,25138,59889,398,265,162,1191,485,181,98,257,757,50,214,782,38,17.4,16.2,23.2,18.2,25,0.1,2.9,37.5,59.5,7867,8.2,5.4,3.3,24.4,9.9,3.7,2,5.3,15.5,1,4.4,16,0.8,0.0140480087288598,NA,3,3,0.000306,0.000311,44699,4,27,15,22,20,19,24,18,9811,"Cumberland County","Piedmont",2,20.1,"VA","Cumberland County","9,675",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51051,"Dickenson County, Virginia",0.1,20.7,33.4,54.1,0.0602248394004283,0.133420414256391,0.0906906906906907,0.218546637744035,0.103324563501555,0.0566455696202532,0.107417840375587,0,NA,NA,0.256796524663677,0.230812881259753,0.287609370589896,0.317945383615085,0.17787913340935,0.272503082614057,0.18005540166205,0.255228339735382,0.09375,1,1,10.7,1.4,11.8,14.5,7.1,48.1,18.4,14.4,4.9,50.9,28.4,4.7,2.1,49.5,50.5,0,0.1,0.1,0.6,98.1,0.4,99.5,7577,24978,57700,459,150,243,1187,483,134,56,282,497,82,178,240,361,14.7,11,19.4,22.4,32.6,0.1,1.8,62.5,35.5,11854,10.5,3.4,5.6,27.3,11.1,3.1,1.3,6.5,11.4,1.9,4.1,5.5,8.3,0.0214454416627303,0.00160604629192253,7,4,0.000473,0.000267,33383,4,33,16,45,18,20,31,13,14782,"Dickenson County","Cumberland Plateau",7,48.9,"VA","Dickenson County","14,124",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2019,51,51053,"Dinwiddie County, Virginia",1,18.7,27.5,46.2,0.101264918173372,0.223253224459497,0.235632183908046,0.220575414123801,0.166744895564421,0.16011466011466,0.182037190393736,0.192082771030139,0,0.296511627906977,0.1211195745904,0.148450586264657,0.198556323708825,0.143776824034335,0.152240104393214,0.194946452476573,0.109072375127421,0.116449691085613,0.132774845076888,1,0.0948616600790514,18.6,3.2,13.7,11.9,1.9,45.7,26.9,11.5,4,46.3,35.1,3.7,1.4,51.7,48.3,0.1,0.9,0,31.8,64.6,2.8,95.9,11758,28922,75608,1222,768,766,2889,1039,669,131,1067,2093,315,1364,1265,157,22,10.9,23.2,17.4,26.5,0.1,4,37,58.9,22628,8.9,5.6,5.6,21,7.6,4.9,1,7.8,15.2,2.3,9.9,9.2,1.1,0.0135357246446872,NA,5,4,0.000177,0.000142,57284,3.6,31,16,19,17,17,16,15,28208,"Dinwiddie County","Crater",5,17.5,"VA","Dinwiddie County","27,947",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51057,"Essex County, Virginia",0.6,18.8,22,40.8,0.102213279678068,0.196310635390572,0.162027833001988,0.0977742448330684,0.149244332493703,0.249693000409333,0.226935312831389,0.0831312781434015,NA,0.407407407407407,0.168024906144126,0.228957286432161,0.287945847435564,0.502304147465438,0.225766871165644,0.214392803598201,0.0844660194174757,0.142573930282505,0.20724907063197,NA,0.720588235294118,17.4,1.2,8,12.7,1.3,44.8,33.1,14.1,3.5,51.7,29.5,6,0,54.7,45.3,0,0.6,0,39.3,55.6,1.6,97.8,5855,26847,62500,290,194,345,932,389,455,41,380,794,77,662,469,93,13.5,11.6,29.1,13.7,32.1,0.3,4.2,38.8,56.7,8746,5.7,3.8,6.7,18.2,7.6,8.9,0.8,7.4,15.5,1.5,12.9,9.2,1.8,0.016507703595011,NA,2,2,0.000181,0.00018,50112,3.7,33,14,24,17,17,23,14,11028,"Essex County","Three Rivers",0,0,"VA","Essex County","10,599",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2019,51,51059,"Fairfax County, Virginia",19.3,8.6,17.3,25.9,0.427075908218096,0.595261666010862,0.602116704805492,0.652109544009765,0.626652039069839,0.565937181086291,0.66197438167038,0.47328398384926,0.388562266167825,0.633224258982749,0.0611694865990822,0.0847203952336882,0.104966891919453,0.094257481222858,0.0792880919803133,0.0640778205588261,0.0549866264721964,0.0474421065951891,0.105296182456396,0.0776884806735553,0.0607335756118443,61.6,1.3,9.4,6.2,1.7,53.7,29,5.6,1.7,57.6,33.9,4.1,1.1,50.9,49.1,0.1,19.2,0.2,9.8,61.2,31.3,66,413885,56231,157726,69456,40090,55058,112944,155943,42141,15801,20202,45672,5432,15044,35135,990,5.3,5.4,16.7,15.1,57.5,1.2,2.8,28.2,67.8,864481,11.3,6.5,9,18.4,25.4,6.9,2.6,3.3,7.4,0.9,2.5,5.7,0.2,0.00651179251888611,0.000306811729628847,1963,1218,0.001709,0.00107,117989,3.1,27,17,9,11,10,9,14,1148433,"Fairfax County","Fairfax",95,8.3,"VA","Fairfax County","1,150,309",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51061,"Fauquier County, Virginia",1.7,12.8,21.9,34.7,0.238154577332136,0.374384037482834,0.307936928580893,0.406132958801498,0.365081666183435,0.36671393123006,0.372383052374517,0.218539477229857,0.470238095238095,0.630588235294118,0.0580967895396947,0.0566281847133758,0.0757862455957197,0.0824543158520279,0.050479766374635,0.0523374529822676,0.0670520231213873,0.05533274533624,0.0684985279685967,0.0689655172413793,0.0726210350584307,36.4,1.5,11.6,8.2,2.1,54.3,23.8,8.7,2.6,57.9,29.2,4,1.2,51.1,48.9,0,1.7,0.4,7.4,86.6,6.4,92.1,26894,45408,124756,3156,2135,2699,7110,6047,2145,693,2006,3376,734,1184,3898,857,8,12,20.3,16.8,42.9,0.2,2.1,32.6,65.1,53294,8.8,5.9,7.5,19.7,16.8,6,1.9,5.6,9.4,2,3.3,10.8,2.4,0.0112117642279725,0.000731202014867774,51,35,0.000734,0.000507,96835,3.4,28,19,13,13,14,7,12,69465,"Fauquier County","Rappahannock/Rapidan",18,25.3,"VA","Fauquier County","72,972",1,"Metro - Counties in metro areas of 1 million population or more"
2019,51,51063,"Floyd County, Virginia",0.2,17.3,24.3,41.6,0.127532928064843,0.266302492318197,0.172657252888318,0.302580999450851,0.246225813310653,0.166525303929884,0.225302510384685,0.236111111111111,0,1,0.103364306312079,0.105742935278031,0.10771920387305,0.135333333333333,0.122516556291391,0.0797022115174075,0.0860860860860861,0.0923025210084034,0.28755364806867,0.516129032258065,0.25,22.1,1.1,11.7,10.5,2.1,58.4,17.3,12.3,3.9,58.9,23.8,3.5,0.4,50.3,49.7,0,0.2,0.6,1.5,95.3,3.1,96.5,8048,26882,62691,198,575,313,1744,651,151,59,280,683,107,1521,717,318,21.4,14.8,14.2,12.9,36.8,0.1,1.3,42.7,55.9,12624,2.7,7.9,4.3,23.8,8.9,2.1,0.8,3.8,9.3,1.5,20.8,9.8,4.3,0.0122620476762133,0.00085748585148345,9,4,0.000571,0.000254,48341,3.8,25,18,23,15,17,18,8,15755,"Floyd County","New River",2,12.7,"VA","Floyd County","15,476",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2019,51,51065,"Fluvanna County, Virginia",1.3,12.8,23.9,36.7,0.22329540803798,0.352745424292845,0.432655873234585,0.342997811816193,0.291248016922263,0.354707477721813,0.36044094488189,0.205183585313175,0.333333333333333,0.489539748953975,0.0547824696097249,0.0681303534508221,0.0629994424828099,0.0378754897692643,0.069071373752878,0.0917416189697465,0.0207078313253012,0.0357125240467617,0.100505501040737,0,0,33.9,1,13.4,8.1,2.4,51.7,24.4,9.7,2.1,59.8,27.4,2.8,1.8,55.7,44.3,0.1,1.2,0.2,14.2,80.3,3.5,95.5,10948,39633,101489,767,555,1114,3846,1358,743,366,555,1235,192,598,1109,213,10.4,10.5,19.5,15.2,44.4,0.6,1.4,40.2,57.9,21107,6.1,4.4,8.8,30.4,10.7,5.9,2.9,4.4,9.8,1.5,4.7,8.8,1.7,0.0119643572286744,0.000500600720865038,11,8,0.000416,0.000305,71863,3.4,36,17,14,13,14,9,15,26452,"Fluvanna County","Blue Ridge",1,3.7,"VA","Fluvanna County","27,249",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2019,51,51067,"Franklin County, Virginia",0.5,16,25.9,41.9,0.149684531148017,0.22828831403935,0.197268050381409,0.199025622518946,0.227650480826309,0.224271313589122,0.228808759675288,0.111111111111111,0,0.42512077294686,0.144664031620553,0.154388524191588,0.157417102966841,0.175631386157702,0.165365091761031,0.136559561128527,0.0669654985058408,0.130006740333749,0.256494394312278,0,0,21.9,1.1,11.3,12.1,2.5,52.6,21.6,10.8,4.1,58.9,25.2,3.7,0.7,51.4,48.6,0,0.5,0.3,7.5,89.1,2.2,97.3,29898,30487,73280,739,1180,1837,5621,2075,1428,251,1576,3077,773,3706,1943,722,17.3,12,20.6,14.2,35.9,0.1,2.6,44.1,53.2,45366,3,4.7,7.4,22.5,8.3,5.7,1,6.3,12.3,3.1,14.9,7.8,2.9,0.0146089737377653,0.000702587460025196,27,22,0.000478,0.000392,51031,3.8,24,16,23,17,17,18,13,56445,"Franklin County","West Piedmont",9,16.1,"VA","Franklin County","54,477",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
